region,country,year,forest_cover_pct,annual_loss_pct,annual_loss_ha,risk_level,biodiversity_index,carbon_stock_mt
Congo Basin,CAR,2018,78.96384328103669,0.71212442183911,6675.092415951029,Medium,8.336225627640903,229.3816521160657
West Africa,Nigeria,2024,69.26477140206303,1.013544427969241,7349.651373805778,High,7.086158977086711,231.44137108802477
Madagascar,Mauritius,2011,83.07235295428022,1.0226265385996305,35171.84226242966,High,7.609553609731401,258.85273302006635
Amazon,Venezuela,2022,66.3628680991145,2.650027492557568,18790.18940733559,Critical,4.701991518722591,185.17137589444795
Mekong,Vietnam (Mekong),2012,83.06178388748945,0.9480259226180634,37890.79324826208,Medium,8.500532838160423,277.21393170778987
Southeast Asia,Indonesia,2022,69.1043340853428,0.05034709346974231,301.4452249371891,Low,9.891037937936701,184.47956582124058
Southeast Asia,Myanmar,2020,71.81700611168536,1.6792448419904642,79011.44889181921,High,6.76754048737171,207.91700973698477
Amazon,Peru,2012,60.32186960460433,0.21838954011722084,2073.6755476168632,Low,9.375154729278492,176.83931274142643
Congo Basin,DRC,2017,68.46685188122945,1.2086425100813756,54484.58195223125,High,8.457327081100827,217.5050296640534
West Africa,Côte d'Ivoire,2017,56.113262607023294,0.6840076190102692,30688.09419984882,Medium,8.122859939815346,190.64845376869258
Southeast Asia,Vietnam,2010,58.23688734621193,2.1841619209664085,64990.207079255764,Critical,5.282057049424619,195.76649317669006
Mekong,Cambodia,2021,64.68605289703252,0.3904435416509696,7359.557460202511,Low,8.972933879701303,198.5331250825837
Madagascar,Madagascar,2015,76.2826264051566,1.4774404420150504,35617.00133232567,High,7.316471314958261,223.2424971261985
Atlantic Forest,Brazil (Atlantic),2021,56.99566971665364,1.8996650442179992,62023.95888017085,High,5.681240016670562,134.46732431740833
Madagascar,Madagascar,2013,78.81779933294631,0.3115351017343997,7510.249359633608,Low,9.4447890918052,210.17048090973458
Daintree,Australia,2023,48.02954732342585,1.1262961948650771,8544.442414213958,High,7.829862681983124,179.4217517561063
Congo Basin,Gabon,2020,45.79827435194811,0.2723983886632446,7940.190356330966,Low,9.108024237306822,100.67338330579355
Amazon,Suriname,2020,66.8305896819006,0.5241292580281,3473.4069055263235,Medium,9.116731214422229,184.80195618085963
Madagascar,Seychelles,2014,72.85030463621803,0.2947296558542611,8335.361912524757,Low,8.906633738922762,241.44303954965585
Central America,Guatemala,2024,71.65916856323172,1.4222031479197499,14822.431493064238,High,6.597056632929627,219.17177167364247
Central America,Panama,2015,53.82579865231299,0.839387407769519,12297.803310743211,Medium,8.371028062721683,180.03829737705283
Amazon,Guyana,2014,62.2624222045017,0.6146713340849848,12434.684463080212,Medium,7.9407795390909985,197.64383363891864
Congo Basin,Gabon,2010,57.229305123933315,1.6832631787246084,49065.74566929358,High,5.561072291275664,201.0795661190177
Southeast Asia,Cambodia,2011,85.82522493279129,0.9889149237196341,26405.074823260067,Medium,8.288586802959133,263.38422052967155
Daintree,Solomon Islands,2017,59.026424098091596,2.33270713926301,15139.050540430688,Critical,5.859070692769565,190.34822687730502
Mekong,Vietnam (Mekong),2019,80.04820248357372,0.585633905662971,23406.673498302345,Medium,8.595330629327794,225.65967680955433
Atlantic Forest,Brazil (Atlantic),2013,62.68578564408934,0.4155759583981541,13568.532112399482,Low,8.834812757154806,199.78401644383075
Mekong,Thailand (Mekong),2014,74.56584098002693,0.3525146794263233,3482.9931742473527,Low,9.797738254134632,215.77500098029623
Atlantic Forest,Uruguay,2023,55.571170113618855,0.14832903117458102,414.9470444865868,Low,9.130572828651378,157.65139298124228
Central America,Guatemala,2023,71.9108479455753,1.2662007331060552,13196.54906571142,High,6.78591222142731,233.62701412966862
Central America,Costa Rica,2015,60.48317904373855,0.32384429839363393,642.3415035437692,Low,9.706129615066974,199.48200465240294
Amazon,Brazil,2015,63.67766310713774,1.154283781148794,52424.26051290303,High,7.695951530958566,224.80183243633584
Daintree,Solomon Islands,2010,69.40569172272453,0.8616266756686151,5591.876309879001,Medium,8.809185018307888,240.6823388778976
Amazon,Venezuela,2010,84.20743974011693,0.4920482339764676,3488.8994698842566,Low,7.945770592658076,270.9686224475263
Central America,Nicaragua,2010,62.01688224927949,0.21546609847073583,1949.7579174970285,Low,8.868730807499247,151.64173454310423
Congo Basin,Cameroon,2017,66.88797825801777,0.03552815586604141,1337.0261025710479,Low,9.936109718189996,237.2175544330472
Atlantic Forest,Paraguay,2013,80.46981905221683,0.33605196974940366,6543.024951470362,Low,9.536732909743085,259.76881056997775
Congo Basin,CAR,2016,80.82194798265157,0.5054946039512296,4738.24951603943,Medium,9.41250933594227,227.14864214622864
Amazon,Peru,2011,60.626391510151834,1.3675836664584566,12985.625625352443,High,7.3522415514874755,196.45735764171113
Amazon,Venezuela,2013,79.8185994011773,0.03797592519395693,269.27072617823296,Low,10.0,218.71048338427732
Daintree,Papua New Guinea,2019,68.14985565065342,0.8841169089778957,43621.662717675936,Medium,8.03706541052911,216.8221693541551
Daintree,Australia,2021,49.263927764477984,2.6846937865788543,20366.943938729197,Critical,5.426064879294549,121.46638247195196
Madagascar,Mauritius,2010,83.4285763506907,0.8018805622105838,27579.586078414002,Medium,7.8447271478435825,234.1213608763394
Southeast Asia,Myanmar,2023,70.92950636073572,0.35560816885469293,16731.99521379595,Low,9.468293738568583,226.98710166621768
Mekong,Cambodia,2019,66.52077892598594,0.12332132154263786,2324.5111140101226,Low,9.259452939620715,221.02007163781568
Southeast Asia,Malaysia,2010,69.36524373127382,0.34453476366373725,16037.034861230788,Low,9.57831974557503,214.60446838249766
Amazon,Peru,2021,54.63075439645402,0.20897627488752468,1984.2937122067265,Low,9.063538665531068,158.16889045560262
Atlantic Forest,Argentina,2023,54.01723829186171,0.714929141347018,13693.132956088697,Medium,8.942049566556193,119.75438897524532
Borneo,Malaysia (Borneo),2012,60.160434741471654,0.5828353109115144,12732.844880641764,Medium,8.890381851589229,176.3008822313878
West Africa,Senegal,2014,57.49424472584859,1.2297753767342348,33323.07850971338,High,8.412768833160872,183.1524357140363
Southeast Asia,Malaysia,2014,66.82875397448225,0.4851535953871459,22582.40950648666,Low,8.889182985589915,194.15095980473382
Amazon,Colombia,2017,70.13182899239081,1.3609170501120105,34599.50291398796,High,7.490648957899752,209.94392815528406
Daintree,Australia,2024,46.82419566684414,0.18071051823780004,1370.927668729817,Low,9.248750823294046,136.76023764217402
West Africa,Senegal,2024,48.139790884198646,0.022317417929249683,604.7324445260779,Low,9.811418660920854,137.98524829616727
Madagascar,Madagascar,2014,77.60817893827308,0.602160618493482,14516.426477337433,Medium,8.848553502735212,234.3420846140155
Daintree,Papua New Guinea,2011,74.38469312281043,0.9863936332995236,48667.91930085176,Medium,7.263602772165266,217.70018772538208
Central America,Honduras,2012,82.44215993000756,1.1650794136506035,4651.952422729912,High,6.9610292056064065,276.19227086266153
Atlantic Forest,Brazil (Atlantic),2015,61.45418531284625,0.35481733633664314,11584.766454433026,Low,9.590294977244538,140.23417897086412
Congo Basin,Gabon,2024,40.34966452027582,1.1176172496027383,32577.629225022672,High,7.691722090028684,110.13214184140591
Central America,Honduras,2014,80.44440207686907,1.7250589956635753,6887.850115799735,High,6.253418742148838,223.9280817602627
Central America,Honduras,2023,67.07815389871585,1.2369981479282761,4939.110985693776,High,7.15751061393507,205.61667369683576
Madagascar,Comoros,2018,71.44367645269445,0.06610214284896337,517.2050825102185,Low,9.518551316440226,215.8739250757459
Daintree,Papua New Guinea,2013,73.09683522216308,0.6158941317260442,30387.752808628924,Medium,8.824487094052026,251.73436769747784
Central America,Panama,2014,54.343799253541036,0.008181707874465316,119.86960163424448,Low,10.0,202.054238726579
Daintree,Papua New Guinea,2012,73.62478852698705,0.06663077008133056,3287.512035559861,Low,8.820684845024727,205.41269646955152
Congo Basin,Cameroon,2022,63.68450557522959,0.774252129922099,29137.321722531033,Medium,9.157912768540749,191.06351802636135
Mekong,Vietnam (Mekong),2011,84.16560123095594,0.16583510649453803,6628.113834836122,Low,10.0,256.42289203135493
Congo Basin,Cameroon,2012,69.97715078934459,1.267321295270961,47692.924409313615,High,6.3000300276846275,193.97517740128706
Atlantic Forest,Uruguay,2019,59.910593314369464,0.21051831658190134,588.9201364305907,Low,10.0,192.29942066386084
Mekong,Vietnam (Mekong),2010,84.18389051071745,0.25449508105010177,10171.684411475788,Low,10.0,247.76152415685348
Atlantic Forest,Paraguay,2020,75.62543751695758,1.7171187982655378,33432.77871594786,High,6.565985150562697,205.52361553885316
Amazon,Suriname,2016,69.39199827216977,0.10725004010290773,710.7464889728459,Low,9.136915608851748,202.58462873117847
Southeast Asia,Malaysia,2011,68.91222995743833,0.90953927282342,42336.25910726324,Medium,8.688535500185697,186.78319841750204
Central America,Nicaragua,2016,59.269252492702456,0.3653534128303445,3306.0918372143574,Low,9.148677641190636,198.54069406649248
Amazon,Guyana,2023,50.361665466150704,1.4811241150963073,29962.85982540239,High,7.312191191716864,189.11618150072553
Borneo,Indonesia (Borneo),2011,74.29204924156763,1.425677108371167,55181.05164372246,High,8.258246419238555,227.77253520259367
West Africa,Liberia,2024,58.556594265506085,1.4409400841919358,24564.239132966075,High,7.2440382069279385,177.89531815758377
Amazon,Suriname,2024,64.18527744944386,0.8871868235338822,5879.390994023348,Medium,7.767184007072956,195.60452768581527
Amazon,Venezuela,2018,72.02401415514109,0.6653792377959955,4717.914037121539,Medium,8.501376026948147,239.71672304418956
Congo Basin,Cameroon,2011,70.03901683476283,1.1071508800975582,41665.25365843255,High,7.39097555968439,233.33103057623217
West Africa,Togo,2023,60.442191054209445,0.8052308500714649,5033.843130026296,Medium,8.606283158581332,179.0135017916637
Central America,El Salvador,2023,58.41521369794878,1.0092770606574635,2953.442267059459,High,7.578412099310171,180.29743964142816
Congo Basin,Equatorial Guinea,2022,38.896878499786844,0.546680803428382,9181.689092419856,Medium,8.670212681968415,129.7435636429021
Central America,Panama,2022,50.306675865414434,0.09582736538122161,1403.9596976758228,Low,9.166130082033758,128.16627846522863
Atlantic Forest,Argentina,2011,60.519072892375306,0.8576779079890016,16427.219074418546,Medium,8.218600681262425,205.80938342553503
Amazon,Brazil,2018,60.6377930924671,0.016455542918780375,747.3635885248533,Low,10.0,216.61001710194583
Central America,Guatemala,2014,76.38829360417374,2.642487898910714,27540.436758381747,Critical,3.372630178619826,252.46552290931038
Amazon,Colombia,2016,71.07651349012279,0.11147905912746231,2834.206560063163,Low,9.906828662485186,188.3176622380773
Borneo,Brunei,2012,81.64054133793243,1.0675121808725951,28428.06908525491,High,7.842125522706421,205.52161490541982
Southeast Asia,Thailand,2023,58.91079691837743,1.0861194885832663,13990.364519392968,High,7.445265048455403,190.90676422549092
Southeast Asia,Cambodia,2013,84.52321965912618,1.1843680069461158,31623.878952153264,High,8.645578448242706,238.36586999813682
Atlantic Forest,Paraguay,2014,80.06823512126282,1.5298595121217122,29786.788536074044,High,7.419519239558953,245.94737244624818
Atlantic Forest,Uruguay,2024,54.44894594069479,0.8767828029654243,2452.7796741216453,Medium,7.698233150993451,194.04981222223535
Atlantic Forest,Brazil (Atlantic),2010,65.26999181075996,1.1764812115735612,38412.046645818235,High,8.066156016638448,182.6708719043117
Southeast Asia,Vietnam,2017,51.29424184923805,1.9721737078735928,58682.45226720977,High,6.677901622263343,146.33163241953497
Southeast Asia,Philippines,2022,59.44945515307574,0.09637879364969226,1838.5959192396424,Low,9.873252874009394,183.88282491099352
West Africa,Liberia,2019,60.94210905233298,0.2550805643389741,4348.452825579023,Low,9.670559889795713,156.87613435735435
Congo Basin,Cameroon,2010,70.73395374275752,0.3756692316423431,14137.507461193954,Low,9.41783487017611,197.04473730815502
Atlantic Forest,Uruguay,2014,66.83446996849302,0.2873843308048135,803.9510388149057,Low,8.382323408928729,201.00055998050448
Central America,Belize,2012,55.907188177730156,1.6467379358601346,49543.807309539734,High,6.613089329854531,161.71246715683546
Mekong,Laos,2020,52.71488803016186,0.922454694196988,34744.002223963726,Medium,8.03563419061401,170.3128191664701
Madagascar,Mauritius,2018,78.71860073899462,0.8909535621673745,30643.13018378383,Medium,8.93317069394519,291.47539450576926
Congo Basin,Congo,2022,51.568563650090674,0.955446342931779,41475.7816355549,Medium,8.255971245917378,156.6884577386345
Congo Basin,Congo,2021,53.00057684761442,0.054549461789135445,2367.9839085058634,Low,9.74209559536338,142.16749162208308
Atlantic Forest,Brazil (Atlantic),2011,64.12065224087671,0.9685261062896295,31622.32393216913,Medium,8.017885416925235,220.7267638177814
Central America,El Salvador,2012,70.48028225011977,1.4369966314572349,4205.075845281946,High,7.6376995278992315,179.6644772439549
Atlantic Forest,Brazil (Atlantic),2024,54.57570511712294,1.7685171943085862,57741.98881667855,High,6.37067327976017,135.94895193078668
West Africa,Nigeria,2013,78.80232921295685,1.1236533817923053,8148.0992774220595,High,7.403595469869585,224.50491886591607
Borneo,Brunei,2023,69.22293260716503,0.289428836591636,7707.549486851205,Low,9.283291230356294,202.01106341110258
West Africa,Côte d'Ivoire,2020,51.98999356649558,1.6856179948926326,75625.47897795972,High,7.0991120821260765,143.58852596914255
Congo Basin,Gabon,2016,49.93012889807026,0.29739607197983187,8668.852390548658,Low,9.653290308839305,149.1601402057503
Congo Basin,DRC,2013,70.56396623812047,0.4715674246021293,21257.860597677867,Low,9.078999137470298,217.1867367692883
Central America,Honduras,2013,81.65138142140297,0.2715234036893539,1084.1440856488757,Low,9.552722842343707,266.33333496971164
Congo Basin,Congo,2018,57.03279582341969,0.1558746915265305,6766.4968484007,Low,9.408379380149198,172.92215294713472
Daintree,Australia,2018,50.60879176979785,0.5396628163877653,4094.054369303949,Medium,8.823699667003142,140.5874503554915
Congo Basin,Equatorial Guinea,2012,54.361271008565645,0.370924630678565,6229.804694536727,Low,8.926498577755611,183.37672075448518
Southeast Asia,Myanmar,2019,73.34018628611626,0.6301347345368218,29648.957154932203,Medium,8.592340888776485,203.66624934374616
Southeast Asia,Philippines,2018,63.85498363174816,1.4706531273485135,28055.309017334115,High,7.731782877116285,158.91289598149802
West Africa,Togo,2020,63.34235158129802,0.3795152644505254,2372.5125614907065,Low,8.702033565410353,214.14617510198488
Congo Basin,DRC,2012,70.96185967020588,0.07100308501652075,3200.759010357334,Low,9.513634996755503,235.72264390683708
Congo Basin,Gabon,2013,53.71905458938575,1.3882418895862112,40466.11625729657,High,6.596366789359701,145.31119592407515
Congo Basin,Equatorial Guinea,2017,46.75469085104231,0.44672495061322504,7502.896718952725,Low,8.371095720179751,132.28209547670843
Borneo,Malaysia (Borneo),2013,59.190526065363905,0.8031121468596119,17545.097553766973,Medium,8.30038974918313,159.23302728949312
Southeast Asia,Thailand,2016,65.18989971101752,1.5179899572789912,19553.31164052003,High,6.655215494541625,202.10218348435524
West Africa,Liberia,2020,61.28938266170186,2.013110279640271,34318.236304632446,Critical,6.854623906115554,218.5091338124672
Central America,Belize,2011,57.8897266920234,0.1303231850788813,3920.9072851905066,Low,9.597930356753341,187.72681604797265
Congo Basin,DRC,2019,67.4354594077508,0.46322399366628386,20881.745788877826,Low,9.718250444382443,223.02087107491303
West Africa,Togo,2022,61.36510787157763,0.41733177161672286,2608.9197542643797,Low,9.64933969423687,200.4898902485531
Atlantic Forest,Uruguay,2010,71.60793947557828,0.5043940401947147,1411.030696944999,Medium,8.886734841998564,214.82143545555294
Atlantic Forest,Argentina,2016,58.128377299405884,0.11943578901504248,2287.5695563576232,Low,10.0,196.05194065644397
Central America,Nicaragua,2012,60.890492962235115,0.4182972479720005,3785.181877284496,Low,9.297672497288405,197.57209014496132
Southeast Asia,Indonesia,2019,70.9591758448378,0.8274067100777941,4953.966249984934,Medium,9.101691212846408,241.6664418375761
Central America,Nicaragua,2014,60.212996075889656,0.37851638242467733,3425.20386628286,Low,9.941265680941278,171.44800940443383
Atlantic Forest,Argentina,2013,59.84634273605452,0.21055092861394603,4032.7099467599965,Low,9.786222135324499,144.7767954172558
Central America,Nicaragua,2017,58.94409230030032,0.9430251374225427,8533.457194139757,Medium,8.489515149057839,197.7372971983625
Atlantic Forest,Argentina,2010,61.57342714323726,0.21601017270936956,4137.271575199887,Low,9.880015362141,191.71567184183294
West Africa,Benin,2021,71.30589627727174,0.4252527432664004,2128.89712179649,Low,8.577363797771344,207.9967668253905
Daintree,Papua New Guinea,2015,71.4610179729229,0.6831859400488625,33707.87997338815,Medium,8.662273297128783,209.57999767261887
Madagascar,Comoros,2024,67.29325866159837,0.691661232290567,5411.786808989538,Medium,9.153801152391196,252.97350250283745
Southeast Asia,Vietnam,2022,46.31896310509359,1.2231382005894846,36394.73986786048,High,8.316816757501861,126.11299626459534
Central America,Costa Rica,2021,56.48818804872643,0.731733215418656,1451.3845576914314,Medium,8.176213733246712,152.39849800965263
Borneo,Malaysia (Borneo),2016,57.32576949159436,0.6890216239602351,15052.632009500012,Medium,8.88637240298604,173.6829931446501
Madagascar,Comoros,2011,76.18529815285949,0.9231663491140163,7223.159600969875,Medium,8.229102408410736,252.1657120180377
Amazon,Suriname,2017,68.85553429779203,1.1311690216043329,7496.262097139595,High,7.6787249245005365,252.13464262396064
Southeast Asia,Malaysia,2017,64.60808812347112,0.6466401696839945,30099.113464252976,Medium,8.884720975244525,206.97156363820477
Central America,Guatemala,2013,76.63391980825027,0.44423435167191505,4629.8823442727435,Low,9.220530001989239,204.4935845451622
Atlantic Forest,Paraguay,2017,78.03311763495907,1.7582517127337451,34233.64795618136,High,6.754200358968804,273.5166383192332
West Africa,Senegal,2023,48.82877500021507,0.7003619261822219,18977.62460764236,Medium,9.320134528110582,146.09695101910324
Southeast Asia,Malaysia,2018,64.21116855035125,0.32467518422955055,15112.632445844116,Low,9.74271342697325,175.87931701315435
Atlantic Forest,Uruguay,2011,69.74329174451994,1.4821767017113427,4146.355146472468,High,7.190942226013665,187.64202609157275
West Africa,Côte d'Ivoire,2012,61.59509728442957,0.35072160525676077,15735.17218363043,Low,10.0,201.51186623999783
West Africa,Liberia,2015,63.269477462359696,0.1987277072702467,3387.7848061045283,Low,10.0,194.58502011080736
Central America,Belize,2017,50.278054144199196,0.5091638669240872,15318.719489322353,Medium,8.935473046850152,157.73566997151457
West Africa,Nigeria,2023,70.08514639204242,0.19203138107919449,1392.5030465515567,Low,9.007377036665158,235.98550155756587
Southeast Asia,Vietnam,2013,55.36593535668893,0.5488924874939103,16332.41385816911,Medium,8.408299684551945,150.05471423987393
Atlantic Forest,Argentina,2022,54.623132297081234,0.8951614975949764,17145.14725283776,Medium,8.676293228967864,191.19248945671666
Southeast Asia,Myanmar,2022,71.45876577835487,1.2691373482940342,59715.16375930753,High,7.14656906378544,203.9931508791908
West Africa,Benin,2011,82.06194484455095,0.9597792375205914,4804.839683391779,Medium,7.576413786402842,289.4659820119
West Africa,Benin,2019,73.86541508660254,0.3625096108293666,1814.7929186543606,Low,8.895938114997666,233.57102557967042
Southeast Asia,Indonesia,2024,68.50372754501606,0.3865316249526414,2314.2967071020985,Low,8.883244594049367,187.10641203952065
Daintree,Australia,2014,53.53703886544623,0.33577032680951924,2547.2608669954907,Low,9.753783180272087,120.10275492992909
Central America,Costa Rica,2017,59.23465148045884,2.367330864101632,4695.573997057918,Critical,5.186967233905598,193.88244888695675
Madagascar,Madagascar,2017,74.9424577560482,0.733489409600012,17682.400275532913,Medium,7.846833880650273,217.34376774834092
West Africa,Nigeria,2012,78.94880540387175,1.2195719769185969,8843.646719635282,High,7.5763784950439845,233.73510232117852
Madagascar,Comoros,2020,70.04522952983105,2.0685530177288376,16185.04466119562,Critical,5.974027030766446,225.45960877297526
Daintree,Solomon Islands,2013,64.92670078454111,1.4018865945398065,9098.112510340929,High,6.956558380199962,214.98837887863644
Central America,El Salvador,2010,72.74396702423392,0.14166841625041232,414.56355719487027,Low,10.0,242.70610788608758
Central America,Belize,2022,42.536390563421364,0.5206656692559506,15664.763061910975,Medium,8.748199218641956,104.11234552260535
Atlantic Forest,Argentina,2014,58.82267327699296,0.4758845843833191,9114.680754845382,Low,9.602399674551936,204.98591482347064
Central America,Honduras,2015,77.97608551299263,0.04583537262505161,183.0123940322071,Low,10.0,222.34734981561488
Central America,Panama,2023,50.18792977143963,0.7196170292953394,10543.056285358754,Medium,9.024068695431524,105.43879061935438
Mekong,Thailand (Mekong),2011,79.4855678248873,0.6927399978315749,6844.562297099421,Medium,8.065244583933652,214.88789653746096
Mekong,Vietnam (Mekong),2017,81.28072482757749,0.7127090384474664,28485.624894521286,Medium,8.623737019224118,248.20267632538378
Amazon,Ecuador,2020,54.23833262593109,1.9152933602106292,16995.13975857471,High,6.142999277291357,143.13871295617048
Southeast Asia,Thailand,2012,68.29423763128914,0.21058954493054904,2712.615442886968,Low,8.867817647685134,203.1218235103465
Congo Basin,Cameroon,2019,65.40791509621499,0.7240971111755593,27249.84494237088,Medium,9.104336142550336,202.98879503922853
Madagascar,Seychelles,2024,58.25876229516065,0.03238833175217237,915.9867747776584,Low,9.52652288804198,171.14857882329622
Amazon,Colombia,2015,72.32016415098494,1.1985355445547727,30471.169468358057,High,7.2981449964724625,207.07340569582047
Mekong,Laos,2010,64.5147484612833,0.4003057630478962,15077.406412581531,Low,8.692730556105344,168.53032412408538
Congo Basin,CAR,2015,80.49084495324607,0.4380732870821942,4106.276356428275,Low,9.4744465888708,241.91141102404484
Central America,Honduras,2017,75.51221154510738,0.4892225426678736,1953.3775689048487,Low,8.258590055277955,185.23748688362744
Central America,Honduras,2022,68.72472690737679,0.8124183180520008,3243.840135403467,Medium,8.684100764128283,192.45421988774194
Daintree,Australia,2022,48.18017669264057,0.7042187099308503,5342.427899027937,Medium,9.11381957326003,125.9848478967065
Amazon,Guyana,2015,61.00627561889569,1.3367173723966954,27041.538819788973,High,7.595154469019491,178.23128982650877
Mekong,Thailand (Mekong),2018,69.481612120842,0.6584450976325518,6505.714270971597,Medium,9.039424046658112,204.17824037634063
Southeast Asia,Thailand,2010,70.69199564162945,0.17419407201195325,2243.803366187164,Low,10.0,231.27512041356323
Mekong,Vietnam (Mekong),2014,82.73188767934766,1.0118298654364297,40440.91550555044,High,7.501628105764259,279.8652085830349
Borneo,Brunei,2020,73.16310534463173,0.08021518236885716,2136.146815865091,Low,10.0,197.1337392291558
Mekong,Laos,2023,47.862196743321974,0.6923769994641655,26078.189162607487,Medium,8.385207874004921,183.4432427353665
Daintree,Australia,2015,52.92415768923739,1.43579619792941,10892.40822057898,High,7.0952137953461945,143.18656107728356
Congo Basin,Equatorial Guinea,2021,41.05914826923266,2.672757257850306,44889.86261670532,Critical,4.488166825123909,126.62798046615978
West Africa,Togo,2012,71.61560096066599,0.28422517475413106,1776.8133736923096,Low,9.677320710930392,225.0640626649643
West Africa,Togo,2017,66.26080762923804,1.4551650079906224,9096.860084133821,High,6.820651362450044,247.67407793936428
Central America,Honduras,2010,86.09330199640283,0.2304817395332071,920.2721068231381,Low,9.57249438305227,247.4342592339552
Southeast Asia,Indonesia,2017,72.13834374254675,0.8317588229847095,4980.023834718511,Medium,7.718810445457579,180.48027096807917
Amazon,Brazil,2014,64.42287283010353,1.693535717076218,76915.53764322113,High,7.19526117009835,223.0762078941702
Atlantic Forest,Uruguay,2022,56.52792583894277,1.4326448153667084,4007.7908365474545,High,7.470080842241686,152.91630634091962
Central America,Belize,2016,51.168702267812584,0.3364360162518203,10122.024153444341,Low,9.180998086545475,146.2743351919259
Atlantic Forest,Paraguay,2022,73.38294997775925,0.391796539685046,7628.387171694455,Low,8.981832405617002,197.79385685475424
Mekong,Laos,2016,57.11045152347219,1.3028532481466284,49071.60908375008,High,7.716607626865591,164.1572791094382
Amazon,Guyana,2018,57.21298126013197,2.3665955234282405,47875.77840989671,Critical,4.913162262825538,154.83111305628708
Mekong,Vietnam (Mekong),2013,82.96879251282346,0.6538261395192329,26132.187403079533,Medium,8.755030378844118,262.4352138683658
West Africa,Liberia,2011,66.11323602940857,2.065650912433313,35213.91592537768,Critical,6.449397568849076,199.9555406826653
Madagascar,Comoros,2017,71.69221164746219,0.3068684716638351,2401.0406677635783,Low,8.980634497103734,201.45553173009299
Amazon,Venezuela,2012,80.99544195657585,1.2615682908078414,8945.23064426397,High,7.6611638329444185,262.90376540290606
Amazon,Colombia,2012,75.85242698953505,1.3809246097978294,35108.168463878974,High,7.396013413872088,232.6572159820971
Congo Basin,Equatorial Guinea,2015,49.80026159899921,0.17203159691778125,2889.328886373617,Low,9.607268396833096,112.4798197881165
Congo Basin,DRC,2024,64.72806382868521,0.09766246344131335,4402.54123832428,Low,9.552780281065404,212.57825776774166
Amazon,Peru,2022,53.847031538886164,1.4163113508378822,13448.309907463072,High,7.774775826771428,165.2384522937112
Central America,Belize,2014,54.08525868411334,0.0747544502055546,2249.064648273911,Low,9.551706781705407,190.0704258041709
Southeast Asia,Malaysia,2015,65.5964686237077,0.2154799301403223,10029.928808370161,Low,8.663020689154546,199.26775439797598
Madagascar,Mauritius,2019,77.96308935957029,0.04716760143927756,1622.2651917396856,Low,10.0,218.05508106735897
West Africa,Benin,2013,79.66068176256506,0.07150932925967063,357.9894725032774,Low,9.256329666596741,234.89613862165845
Southeast Asia,Philippines,2013,68.94109027980377,1.1852936837005421,22611.573017538994,High,7.975353205026459,222.90165745702572
West Africa,Liberia,2023,59.22530270012888,0.9120341386209503,15547.783647838041,Medium,8.843383346679822,162.2611669063694
Central America,Panama,2024,49.56701129770961,1.0725265958063128,15713.508445183495,High,8.169821747586711,139.89509815097765
West Africa,Togo,2011,71.64899599025927,0.8371038488784661,5233.09490492255,Medium,8.861497953186813,210.51321637079644
Atlantic Forest,Brazil (Atlantic),2017,59.51534158267084,0.02492787020268894,813.893586728749,Low,10.0,155.55859254369508
Madagascar,Comoros,2013,74.65283533227675,1.057682284726618,8275.656881374545,High,8.368015661851237,208.83203750425878
Congo Basin,Congo,2013,64.46318818244966,1.4459630612842433,62769.0383940126,High,7.273360573744231,196.84056838343278
Amazon,Bolivia,2012,60.40863678993114,0.9676025728954474,6687.253956656268,Medium,8.88176894597093,205.27546532285356
Madagascar,Madagascar,2016,75.73180290031956,0.8597247253006803,20725.584474122392,Medium,9.157938321821932,233.53834839516819
Central America,Costa Rica,2012,62.66360148197547,0.11364360525654127,225.41080584315856,Low,10.0,187.07357925854598
Congo Basin,DRC,2018,67.48566599051681,0.6694536631795823,30178.404838891183,Medium,8.415020916042835,185.83158249250423
Daintree,Papua New Guinea,2018,69.80543504375463,0.15619306355896123,7706.4481724326715,Low,9.010604693632875,231.3195133656685
Madagascar,Seychelles,2020,63.910564921628335,0.48077771353551685,13597.058057083696,Low,8.761848481211523,200.40180476382184
Amazon,Bolivia,2014,59.820491904550934,0.812213311380253,5613.334267935411,Medium,8.727394185136081,165.326880443268
Amazon,Brazil,2024,55.11388474452199,0.8060467223936747,36608.331547621856,Medium,8.467486027878703,183.31462340726398
